age,workclass,fnlwgt,occupation,relationship,education,education_num,marital_status,race,sex,capital_gain,capital_loss,hours_per_week,country,salary
37, Federal-gov,187046, Prof-specialty, Husband, Some-college,10, Married-civ-spouse, White, Male,0,0,40, United-States, >50K
46, Self-emp-inc,320124, Exec-managerial, Wife, HS-grad,9, Married-civ-spouse, Amer-Indian-Eskimo, Female,15024,0,40, United-States, >50K
44, Private,186916, Transport-moving, Husband, Some-college,10, Married-civ-spouse, White, Male,0,1887,60, United-States, >50K
31, Private,381153, Exec-managerial, Unmarried, Some-college,10, Never-married, White, Male,0,0,60, United-States, <=50K
43, Private,191765, Tech-support, Unmarried, HS-grad,9, Divorced, Black, Female,0,0,35, United-States, <=50K
22, Private,139190, Craft-repair, Own-child, HS-grad,9, Never-married, White, Male,0,0,50, United-States, <=50K
24, Private,180060, Exec-managerial, Own-child, Masters,14, Never-married, White, Male,6849,0,90, United-States, <=50K
30, Private,44419, Tech-support, Unmarried, Some-college,10, Never-married, White, Female,0,0,40, United-States, <=50K
34, Private,193344, Adm-clerical, Unmarried, Some-college,10, Never-married, White, Female,0,0,40, Germany, <=50K
20, State-gov,223515, Other-service, Own-child, Assoc-acdm,12, Never-married, White, Male,0,1719,20, United-States, <=50K
33, Private,348416, Adm-clerical, Unmarried, HS-grad,9, Never-married, Black, Female,0,0,40, United-States, <=50K
40, Private,163434, Handlers-cleaners, Husband, Some-college,10, Married-civ-spouse, White, Male,0,0,40, United-States, <=50K
51, Private,159755, Exec-managerial, Husband, Bachelors,13, Married-civ-spouse, White, Male,7688,0,40, United-States, >50K
64, Private,137205, Craft-repair, Husband, Assoc-voc,11, Married-civ-spouse, White, Male,0,0,48, United-States, <=50K
37, Private,709445, Craft-repair, Other-relative, HS-grad,9, Separated, Black, Male,0,0,40, United-States, <=50K
36, Self-emp-inc,102729, Prof-specialty, Husband, Assoc-acdm,12, Married-civ-spouse, White, Male,0,0,70, United-States, <=50K
20, Private,278155, Adm-clerical, Own-child, Some-college,10, Never-married, White, Male,0,0,40, United-States, <=50K
43, Private,397963, Handlers-cleaners, Not-in-family, HS-grad,9, Divorced, White, Male,594,0,16, United-States, <=50K
50, Private,283676, Craft-repair, Husband, Some-college,10, Married-civ-spouse, White, Male,0,0,40, United-States, >50K
21, Private,244312, Craft-repair, Own-child, 9th,5, Never-married, White, Male,0,0,30, El-Salvador, <=50K
57, Local-gov,118481, Prof-specialty, Husband, Bachelors,13, Married-civ-spouse, White, Male,0,1902,40, United-States, >50K
53, Private,49715, Transport-moving, Unmarried, HS-grad,9, Divorced, White, Male,0,0,40, United-States, <=50K
47, State-gov,100818, Adm-clerical, Wife, HS-grad,9, Married-civ-spouse, White, Female,0,0,40, United-States, >50K
38, Private,43712, Prof-specialty, Husband, Bachelors,13, Married-civ-spouse, White, Male,7298,0,60, United-States, >50K
61, Federal-gov,221943, Adm-clerical, Husband, Some-college,10, Married-civ-spouse, White, Male,9386,0,40, United-States, >50K
37, State-gov,210452, Exec-managerial, Husband, Masters,14, Married-civ-spouse, White, Male,0,0,38, United-States, <=50K
38, State-gov,200289, Prof-specialty, Husband, Doctorate,16, Married-civ-spouse, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
60, ?,204486, ?, Husband, Bachelors,13, Married-civ-spouse, White, Male,0,0,8, United-States, >50K
25, Private,214413, Adm-clerical, Own-child, Masters,14, Never-married, White, Male,0,0,40, United-States, <=50K
47, Local-gov,121124, Prof-specialty, Husband, Masters,14, Married-civ-spouse, White, Male,0,0,35, United-States, >50K
44, State-gov,115932, Exec-managerial, Husband, Masters,14, Married-civ-spouse, White, Male,0,0,40, United-States, <=50K
47, Private,151584, Exec-managerial, Husband, Prof-school,15, Married-civ-spouse, White, Male,7688,0,60, United-States, >50K
19, Private,247298, Other-service, Own-child, 12th,8, Married-spouse-absent, Other, Female,0,0,20, United-States, <=50K
29, Private,274010, Prof-specialty, Not-in-family, Some-college,10, Never-married, White, Male,0,0,45, United-States, <=50K
58, Private,214502, Handlers-cleaners, Husband, 9th,5, Married-civ-spouse, White, Male,0,0,50, United-States, >50K
46, Private,123053, Exec-managerial, Husband, Masters,14, Married-civ-spouse, Asian-Pac-Islander, Male,0,0,50, Japan, >50K
37, Private,215419, Other-service, Wife, Assoc-acdm,12, Married-civ-spouse, White, Female,0,0,25, United-States, <=50K
43, Private,40024, Transport-moving, Not-in-family, 11th,7, Never-married, White, Male,0,0,42, United-States, <=50K
56, Private,107165, Handlers-cleaners, Husband, HS-grad,9, Married-civ-spouse, White, Male,0,0,18, United-States, <=50K
39, Private,498785, Adm-clerical, Not-in-family, HS-grad,9, Divorced, White, Male,0,0,40, United-States, <=50K
90, ?,175444, ?, Not-in-family, 7th-8th,4, Separated, White, Female,0,0,15, United-States, <=50K
62, ?,191188, ?, Husband, HS-grad,9, Married-civ-spouse, White, Male,0,0,40, United-States, <=50K
30, Private,426431, Prof-specialty, Not-in-family, Masters,14, Never-married, White, Male,10520,0,40, United-States, >50K
37, ?,172256, ?, Husband, Some-college,10, Married-civ-spouse, White, Male,0,0,20, United-States, <=50K
28, Private,42734, Handlers-cleaners, Own-child, HS-grad,9, Never-married, White, Male,0,0,40, United-States, <=50K
31, Private,213002, Sales, Not-in-family, 12th,8, Never-married, White, Male,4650,0,50, United-States, <=50K
26, Private,192262, Other-service, Husband, HS-grad,9, Married-civ-spouse, White, Male,0,0,40, United-States, <=50K
47, Private,341471, Priv-house-serv, Not-in-family, HS-grad,9, Divorced, White, Female,0,0,4, United-States, <=50K
29, Private,151382, Handlers-cleaners, Unmarried, Assoc-voc,11, Divorced, White, Male,0,0,50, United-States, <=50K
41, Private,176452, Tech-support, Husband, HS-grad,9, Married-civ-spouse, White, Male,0,0,40, Peru, <=50K
50, Private,181139, Farming-fishing, Not-in-family, Some-college,10, Never-married, White, Male,0,0,40, United-States, <=50K
24, Private,33016, Craft-repair, Own-child, Some-college,10, Never-married, White, Male,0,0,40, United-States, <=50K
19, Private,175507, Other-service, Not-in-family, HS-grad,9, Never-married, White, Female,0,0,30, United-States, <=50K
42, Private,183319, Craft-repair, Husband, 5th-6th,3, Married-civ-spouse, White, Male,0,0,60, United-States, <=50K
24, Private,283613, Prof-specialty, Husband, Bachelors,13, Married-civ-spouse, White, Male,0,0,40, United-States, <=50K
35, Private,162601, Adm-clerical, Unmarried, HS-grad,9, Divorced, White, Female,0,0,40, United-States, <=50K
42, Private,168515, Prof-specialty, Not-in-family, Assoc-voc,11, Divorced, White, Female,0,0,40, United-States, <=50K
43, Private,119721, Exec-managerial, Husband, Bachelors,13, Married-civ-spouse, White, Male,0,0,40, United-States, <=50K
48, Private,38950, Exec-managerial, Husband, Bachelors,13, Married-civ-spouse, White, Male,15024,0,50, United-States, >50K
24, ?,151153, ?, Not-in-family, Some-college,10, Never-married, Asian-Pac-Islander, Male,99999,0,50, South, >50K
25, Private,98281, Handlers-cleaners, Unmarried, 12th,8, Never-married, White, Male,0,0,43, United-States, <=50K
18, ?,137363, ?, Own-child, Some-college,10, Never-married, White, Female,0,0,4, United-States, <=50K
31, Self-emp-not-inc,162442, Exec-managerial, Wife, Bachelors,13, Married-civ-spouse, White, Female,0,0,40, United-States, >50K
19, Private,183589, Transport-moving, Own-child, Some-college,10, Never-married, White, Male,0,0,25, United-States, <=50K
18, Private,118376, Sales, Own-child, Some-college,10, Never-married, White, Female,0,0,15, United-States, <=50K
34, Private,176648, Adm-clerical, Not-in-family, HS-grad,9, Divorced, Black, Male,0,0,42, United-States, <=50K
43, Private,188436, Prof-specialty, Not-in-family, Assoc-voc,11, Divorced, White, Male,0,0,48, United-States, <=50K
30, Private,169583, Exec-managerial, Wife, Bachelors,13, Married-AF-spouse, White, Female,0,0,40, United-States, >50K
33, Self-emp-not-inc,123424, Exec-managerial, Husband, Bachelors,13, Married-civ-spouse, White, Male,0,0,40, United-States, >50K
20, Self-emp-not-inc,112137, Prof-specialty, Other-relative, Some-college,10, Never-married, Asian-Pac-Islander, Female,0,0,20, South, <=50K
41, Private,166813, Sales, Husband, Some-college,10, Married-civ-spouse, White, Male,0,0,55, United-States, <=50K
39, Private,191524, Adm-clerical, Unmarried, HS-grad,9, Divorced, White, Female,0,0,40, United-States, <=50K
69, ?,159077, ?, Husband, 11th,7, Married-civ-spouse, White, Male,0,0,48, United-States, <=50K
27, Private,183523, Prof-specialty, Not-in-family, Bachelors,13, Never-married, White, Male,0,0,45, United-States, <=50K
56, Self-emp-not-inc,172618, Prof-specialty, Husband, Bachelors,13, Married-civ-spouse, White, Male,7688,0,40, United-States, >50K
43, Self-emp-not-inc,260696, Prof-specialty, Not-in-family, Masters,14, Divorced, White, Female,0,0,20, United-States, <=50K
52, Private,286342, Machine-op-inspct, Not-in-family, HS-grad,9, Divorced, White, Female,0,0,38, United-States, <=50K
32, Private,212276, Prof-specialty, Husband, Bachelors,13, Married-civ-spouse, White, Male,0,0,60, United-States, >50K
32, Private,255424, Sales, Husband, Bachelors,13, Married-civ-spouse, White, Male,0,0,60, United-States, >50K
31, Private,303851, Transport-moving, Husband, HS-grad,9, Married-civ-spouse, White, Male,0,0,50, United-States, <=50K
18, Private,263024, Sales, Own-child, HS-grad,9, Never-married, White, Female,0,0,40, United-States, <=50K
28, Private,185061, Handlers-cleaners, Other-relative, 11th,7, Never-married, White, Male,0,0,40, United-States, <=50K
50, Private,257933, Adm-clerical, Not-in-family, Some-college,10, Divorced, White, Female,0,0,40, United-States, <=50K
18, Private,53109, Other-service, Own-child, 11th,7, Never-married, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
29, Private,190765, Machine-op-inspct, Not-in-family, HS-grad,9, Divorced, White, Male,0,0,44, United-States, <=50K
57, ?,24127, ?, Husband, Bachelors,13, Married-civ-spouse, White, Male,0,0,8, United-States, <=50K
47, Private,363418, Sales, Not-in-family, Some-college,10, Never-married, White, Male,0,0,70, United-States, >50K
32, Self-emp-inc,99309, Exec-managerial, Husband, HS-grad,9, Married-civ-spouse, White, Male,0,0,40, United-States, >50K
28, Private,144833, Handlers-cleaners, Husband, Some-college,10, Married-civ-spouse, White, Male,0,0,40, United-States, <=50K
56, Self-emp-inc,35723, Craft-repair, Husband, 7th-8th,4, Married-civ-spouse, White, Male,0,0,50, United-States, >50K
57, Private,46699, Adm-clerical, Wife, HS-grad,9, Married-civ-spouse, White, Female,0,0,40, United-States, <=50K
23, Private,53245, Other-service, Not-in-family, 9th,5, Separated, White, Male,0,0,40, United-States, <=50K
32, Local-gov,177566, Prof-specialty, Not-in-family, Some-college,10, Married-spouse-absent, White, Male,0,0,50, Germany, <=50K
41, Private,117585, Exec-managerial, Husband, HS-grad,9, Married-civ-spouse, White, Male,0,1485,40, United-States, >50K
25, Private,295108, Handlers-cleaners, Unmarried, HS-grad,9, Never-married, Black, Female,0,0,25, United-States, <=50K
43, Self-emp-not-inc,277647, Exec-managerial, Husband, HS-grad,9, Married-civ-spouse, White, Male,0,0,35, United-States, <=50K
43, Private,316183, Machine-op-inspct, Husband, 7th-8th,4, Married-civ-spouse, White, Male,0,0,40, United-States, <=50K
53, Private,145409, Machine-op-inspct, Husband, HS-grad,9, Married-civ-spouse, White, Male,0,0,40, United-States, >50K
37, Private,105044, Exec-managerial, Husband, Some-college,10, Married-civ-spouse, White, Male,0,0,42, United-States, >50K
44, State-gov,96249, Exec-managerial, Husband, Some-college,10, Married-civ-spouse, White, Male,3411,0,40, United-States, <=50K
22, ?,189203, ?, Other-relative, Assoc-acdm,12, Never-married, White, Male,0,0,15, United-States, <=50K
29, Private,77760, Adm-clerical, Husband, HS-grad,9, Married-civ-spouse, White, Male,0,0,45, United-States, <=50K
62, State-gov,221558, Prof-specialty, Unmarried, Masters,14, Separated, White, Female,0,0,24, ?, <=50K
44, Private,157249, Prof-specialty, Husband, Bachelors,13, Married-civ-spouse, Black, Male,0,1977,50, United-States, >50K
59, Self-emp-inc,349910, Craft-repair, Husband, Assoc-acdm,12, Married-civ-spouse, White, Male,0,0,40, United-States, <=50K
39, Local-gov,287031, Prof-specialty, Husband, Masters,14, Married-civ-spouse, White, Male,0,0,45, United-States, >50K
22, Private,52262, Other-service, Not-in-family, Some-college,10, Never-married, White, Male,0,0,40, United-States, <=50K
27, Private,175821, Adm-clerical, Wife, HS-grad,9, Married-civ-spouse, White, Female,0,0,34, United-States, <=50K
68, Self-emp-not-inc,261897, Farming-fishing, Unmarried, 10th,6, Widowed, White, Male,0,0,20, United-States, <=50K
18, Private,210932, Adm-clerical, Own-child, HS-grad,9, Never-married, White, Female,0,0,40, United-States, <=50K
40, Private,224658, Sales, Husband, Bachelors,13, Married-civ-spouse, White, Male,0,0,45, United-States, >50K
39, Private,305597, Craft-repair, Husband, Assoc-voc,11, Married-civ-spouse, White, Male,0,0,40, United-States, <=50K
45, Private,112761, Machine-op-inspct, Unmarried, HS-grad,9, Divorced, White, Female,0,0,40, United-States, <=50K
53, Local-gov,132304, Adm-clerical, Not-in-family, Some-college,10, Divorced, White, Female,0,0,40, United-States, <=50K
29, Local-gov,142443, Prof-specialty, Husband, Bachelors,13, Married-civ-spouse, White, Male,0,0,60, United-States, <=50K
30, Local-gov,154950, Protective-serv, Husband, Bachelors,13, Married-civ-spouse, White, Male,0,0,72, United-States, >50K
38, Private,179314, Handlers-cleaners, Husband, HS-grad,9, Married-civ-spouse, White, Male,0,0,40, United-States, <=50K
27, Private,192236, Prof-specialty, Not-in-family, Bachelors,13, Never-married, White, Male,0,0,45, United-States, <=50K
43, State-gov,206139, Adm-clerical, Husband, Bachelors,13, Married-civ-spouse, White, Male,0,0,50, United-States, >50K
27, Private,244402, Exec-managerial, Not-in-family, Assoc-acdm,12, Never-married, White, Female,0,0,40, United-States, >50K
40, Private,287983, Tech-support, Not-in-family, Bachelors,13, Never-married, Asian-Pac-Islander, Female,0,2258,48, Philippines, <=50K
36, Private,150601, Prof-specialty, Husband, Prof-school,15, Married-civ-spouse, White, Male,0,0,50, ?, <=50K
17, Private,127366, Sales, Own-child, 11th,7, Never-married, White, Female,0,0,8, United-States, <=50K
42, Private,196029, Transport-moving, Husband, Bachelors,13, Married-civ-spouse, White, Male,0,0,48, United-States, >50K
39, Private,214816, Exec-managerial, Husband, Bachelors,13, Married-civ-spouse, White, Male,0,0,60, United-States, <=50K
42, Private,150533, Exec-managerial, Husband, Some-college,10, Married-civ-spouse, White, Male,7298,0,52, United-States, >50K
23, Private,175837, Farming-fishing, Other-relative, 11th,7, Never-married, White, Female,0,0,40, Puerto-Rico, <=50K
47, Private,85129, Other-service, Not-in-family, HS-grad,9, Divorced, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Self-emp-inc,31717, Exec-managerial, Husband, HS-grad,9, Married-civ-spouse, White, Male,0,0,45, United-States, >50K
22, Private,317528, Sales, Own-child, Some-college,10, Never-married, White, Male,0,0,34, United-States, <=50K
37, Self-emp-not-inc,286146, Other-service, Unmarried, HS-grad,9, Married-spouse-absent, Black, Female,0,0,40, United-States, <=50K
47, State-gov,149337, Adm-clerical, Unmarried, HS-grad,9, Divorced, White, Male,0,0,38, United-States, <=50K
63, ?,331527, ?, Husband, HS-grad,9, Married-civ-spouse, White, Male,0,0,14, United-States, <=50K
40, Private,206049, Transport-moving, Husband, Some-college,10, Married-civ-spouse, White, Male,0,0,40, United-States, <=50K
40, Private,233130, Craft-repair, Husband, 7th-8th,4, Married-civ-spouse, White, Male,0,0,40, El-Salvador, <=50K
40, Private,183765, Other-service, Husband, HS-grad,9, Married-civ-spouse, White, Male,0,0,40, United-States, <=50K
49, Private,101320, Sales, Wife, Assoc-acdm,12, Married-civ-spouse, White, Female,0,1902,40, United-States, >50K
36, Local-gov,137314, Protective-serv, Husband, Some-college,10, Married-civ-spouse, White, Male,0,0,60, United-States, >50K
32, Private,152940, Adm-clerical, Own-child, Assoc-acdm,12, Never-married, White, Male,0,0,30, United-States, <=50K
